Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Training Stress Score®,Grit,Flow,Bottom Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp
"Running,2020-03-18 06:49:41,false,""Running"",""13,54"",""1.027"",""01:02:21"",""--"",""--"",""176"",""189"",""4:36"",""3:59"",""68"",""73"",""1,23"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""02:20.70"",""14"",""0,0"""
"Running,2020-03-16 06:57:38,false,""Running"",""12,65"",""959"",""00:57:32"",""--"",""--"",""175"",""236"",""4:33"",""3:58"",""48"",""47"",""1,26"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""02:49.24"",""13"",""0,0"""
"Running,2020-03-14 20:12:13,false,""Running"",""12,17"",""906"",""00:59:10"",""--"",""--"",""175"",""195"",""4:52"",""3:59"",""715"",""714"",""1,17"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""00:42.09"",""13"",""0,0"""
"Running,2020-03-13 18:10:36,false,""Running"",""12,09"",""906"",""00:57:56"",""--"",""--"",""176"",""191"",""4:48"",""4:00"",""194"",""205"",""1,19"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""00:22.26"",""13"",""0,0"""
"Running,2020-03-12 11:00:48,false,""Running"",""12,28"",""898"",""00:56:30"",""--"",""--"",""174"",""187"",""4:36"",""4:01"",""102"",""97"",""1,25"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""01:09.63"",""13"",""0,0"""
"Running,2020-03-10 15:57:39,false,""Running"",""11,67"",""874"",""00:53:46"",""--"",""--"",""175"",""220"",""4:36"",""4:04"",""52"",""51"",""1,24"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""02:53.89"",""12"",""0,0"""
"Running,2020-03-09 07:54:36,false,""Running"",""11,00"",""839"",""00:50:52"",""--"",""--"",""173"",""185"",""4:38"",""4:13"",""49"",""46"",""1,25"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""04:19.88"",""11"",""0,0"""
"Running,2020-03-06 08:10:50,false,""Running"",""9,51"",""719"",""00:43:58"",""--"",""--"",""174"",""224"",""4:37"",""3:56"",""33"",""36"",""1,24"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""02:15.84"",""10"",""0,0"""
"Running,2020-03-04 08:17:25,false,""Running"",""8,29"",""632"",""00:38:54"",""--"",""--"",""173"",""193"",""4:42"",""4:06"",""35"",""29"",""1,23"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""01:19.77"",""9"",""0,0"""
"Running,2020-03-03 08:07:41,false,""Running"",""7,58"",""577"",""00:37:18"",""--"",""--"",""172"",""186"",""4:55"",""4:02"",""36"",""30"",""1,18"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""02:50.05"",""8"",""0,0"""
"Running,2020-02-29 20:50:27,false,""Running"",""6,76"",""513"",""00:32:45"",""--"",""--"",""171"",""181"",""4:51"",""4:32"",""32"",""29"",""1,20"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""03:40.26"",""7"",""0,0"""
"Running,2020-02-28 07:23:00,false,""Running"",""6,69"",""507"",""00:32:30"",""--"",""--"",""170"",""187"",""4:52"",""4:18"",""33"",""24"",""1,21"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""03:15.22"",""7"",""0,0"""
"Running,2020-02-26 07:04:31,false,""Running"",""5,93"",""447"",""00:29:25"",""--"",""--"",""170"",""213"",""4:58"",""4:27"",""20"",""23"",""1,18"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""04:25.26"",""6"",""0,0"""
